#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C19142	7
RL|S1|C19317	7
RL|S1|C1222	8
RL|S1|C1432	8
RL|S1|C2544	8
RL|S1|C3352	8
RL|S1|C3428	8
RL|S1|C3649	8
RL|S1|C4333	8
RL|S1|C5844	8
RL|S1|C6649	8
RL|S1|C7605	8
RL|S1|C7943	8
RL|S1|C8808	8
RL|S1|C9902	8
RL|S1|C10454	8
RL|S1|C11104	8
RL|S1|C11804	8
RL|S1|C13106	8
RL|S1|C14147	8
RL|S1|C14481	8
RL|S1|C14852	8
RL|S1|C15674	8
RL|S1|C18343	8
RL|S1|C19208	8
RL|S1|C19362	8
RL|S1|C66	9
RL|S1|C94	9
RL|S1|C106	9
RL|S1|C135	9
RL|S1|C235	9
RL|S1|C261	9
RL|S1|C310	9
RL|S1|C400	9
RL|S1|C465	9
RL|S1|C588	9
RL|S1|C590	9
RL|S1|C618	9
RL|S1|C1178	9
RL|S1|C1256	9
RL|S1|C1336	9
RL|S1|C1351	9
RL|S1|C1548	9
RL|S1|C1648	9
RL|S1|C1806	9
RL|S1|C1860	9
RL|S1|C2008	9
RL|S1|C2265	9
RL|S1|C2269	9
RL|S1|C2401	9
RL|S1|C2541	9
RL|S1|C2726	9
RL|S1|C2918	9
RL|S1|C2940	9
RL|S1|C3029	9
RL|S1|C3075	9
RL|S1|C3234	9
RL|S1|C3348	9
RL|S1|C3373	9
RL|S1|C3439	9
RL|S1|C3477	9
RL|S1|C3485	9
RL|S1|C3568	9
RL|S1|C3616	9
RL|S1|C3767	9
RL|S1|C3797	9
RL|S1|C3842	9
RL|S1|C3999	9
RL|S1|C4008	9
RL|S1|C4139	9
RL|S1|C4168	9
RL|S1|C4179	9
RL|S1|C4180	9
RL|S1|C4230	9
RL|S1|C4242	9
RL|S1|C4439	9
RL|S1|C4541	9
RL|S1|C4586	9
RL|S1|C4615	9
RL|S1|C4616	9
RL|S1|C4709	9
RL|S1|C4793	9
RL|S1|C4856	9
RL|S1|C4914	9
RL|S1|C4992	9
RL|S1|C5005	9
RL|S1|C5160	9
RL|S1|C5225	9
RL|S1|C5450	9
RL|S1|C5486	9
RL|S1|C5534	9
RL|S1|C5600	9
RL|S1|C5708	9
RL|S1|C5709	9
RL|S1|C5794	9
RL|S1|C5832	9
RL|S1|C6097	9
RL|S1|C6098	9
RL|S1|C6168	9
RL|S1|C6177	9
RL|S1|C6213	9
RL|S1|C6234	9
RL|S1|C6252	9
RL|S1|C6523	9
RL|S1|C6550	9
RL|S1|C6589	9
RL|S1|C6643	9
RL|S1|C6644	9
RL|S1|C6712	9
RL|S1|C6746	9
RL|S1|C6798	9
RL|S1|C6851	9
RL|S1|C6929	9
RL|S1|C6970	9
RL|S1|C7011	9
RL|S1|C7072	9
RL|S1|C7287	9
RL|S1|C7309	9
RL|S1|C7394	9
RL|S1|C7423	9
RL|S1|C7454	9
RL|S1|C7484	9
RL|S1|C7531	9
RL|S1|C7661	9
RL|S1|C7713	9
RL|S1|C7746	9
RL|S1|C7800	9
RL|S1|C7991	9
RL|S1|C8293	9
RL|S1|C8384	9
RL|S1|C8472	9
RL|S1|C8571	9
RL|S1|C8608	9
RL|S1|C8611	9
RL|S1|C8710	9
RL|S1|C8722	9
RL|S1|C8807	9
RL|S1|C8856	9
RL|S1|C8957	9
RL|S1|C9038	9
RL|S1|C9042	9
RL|S1|C9092	9
RL|S1|C9110	9
RL|S1|C9127	9
RL|S1|C9307	9
RL|S1|C9379	9
RL|S1|C9392	9
RL|S1|C9479	9
RL|S1|C9498	9
RL|S1|C9624	9
RL|S1|C9627	9
RL|S1|C9834	9
RL|S1|C9932	9
RL|S1|C10122	9
RL|S1|C10213	9
RL|S1|C10242	9
RL|S1|C10373	9
RL|S1|C10450	9
RL|S1|C10497	9
RL|S1|C10693	9
RL|S1|C10699	9
RL|S1|C10732	9
RL|S1|C10964	9
RL|S1|C11072	9
RL|S1|C11217	9
RL|S1|C11235	9
RL|S1|C11264	9
RL|S1|C11407	9
RL|S1|C11469	9
RL|S1|C11590	9
RL|S1|C11870	9
RL|S1|C11928	9
RL|S1|C11958	9
RL|S1|C11976	9
RL|S1|C12163	9
RL|S1|C12201	9
RL|S1|C12254	9
RL|S1|C12417	9
RL|S1|C12455	9
RL|S1|C12588	9
RL|S1|C12645	9
RL|S1|C12727	9
RL|S1|C12808	9
RL|S1|C12812	9
RL|S1|C13149	9
RL|S1|C13172	9
RL|S1|C13187	9
RL|S1|C13231	9
RL|S1|C13314	9
RL|S1|C13408	9
RL|S1|C13436	9
RL|S1|C13534	9
RL|S1|C13597	9
RL|S1|C13738	9
RL|S1|C13862	9
RL|S1|C13881	9
RL|S1|C13942	9
RL|S1|C13978	9
RL|S1|C14018	9
RL|S1|C14116	9
RL|S1|C14148	9
RL|S1|C14343	9
RL|S1|C14399	9
RL|S1|C14402	9
RL|S1|C14465	9
RL|S1|C14516	9
RL|S1|C14670	9
RL|S1|C14718	9
RL|S1|C14780	9
RL|S1|C14897	9
RL|S1|C14902	9
RL|S1|C14907	9
RL|S1|C14920	9
RL|S1|C15040	9
RL|S1|C15207	9
RL|S1|C15247	9
RL|S1|C15529	9
RL|S1|C15576	9
RL|S1|C15607	9
RL|S1|C15614	9
RL|S1|C15757	9
RL|S1|C16037	9
RL|S1|C16095	9
RL|S1|C16144	9
RL|S1|C16232	9
RL|S1|C16304	9
RL|S1|C16371	9
RL|S1|C16393	9
RL|S1|C16452	9
RL|S1|C16507	9
RL|S1|C16684	9
RL|S1|C16721	9
RL|S1|C16728	9
RL|S1|C16730	9
RL|S1|C16943	9
RL|S1|C17045	9
RL|S1|C17076	9
RL|S1|C17113	9
RL|S1|C17171	9
RL|S1|C17408	9
RL|S1|C17471	9
RL|S1|C17630	9
RL|S1|C17722	9
RL|S1|C17783	9
RL|S1|C17912	9
RL|S1|C17976	9
RL|S1|C17992	9
RL|S1|C18092	9
RL|S1|C18105	9
RL|S1|C18172	9
RL|S1|C18173	9
RL|S1|C18179	9
RL|S1|C18217	9
RL|S1|C18279	9
RL|S1|C18422	9
RL|S1|C18580	9
RL|S1|C18610	9
RL|S1|C18674	9
RL|S1|C18675	9
RL|S1|C18760	9
RL|S1|C19028	9
RL|S1|C19062	9
RL|S1|C19064	9
RL|S1|C19138	9
RL|S1|C19257	9
RL|S1|C19487	9
